CustID,ContactID,Date,Agent,Category
1036607,10274,01MAY2014:00:00:00,22,Telebanking
1036608,10275,07FEB2014:00:00:00,35,Complaint
1036608,10276,07MAR2014:00:00:00,67,Complaint
1036615,10277,09MAR2014:00:00:00,49,Telebanking
1036620,10278,05MAY2014:00:00:00,10,Telebanking
1036620,10279,25MAR2014:00:00:00,17,Complaint
1036626,10280,13MAR2014:00:00:00,96,Telebanking
1036627,10281,10APR2014:00:00:00,18,Complaint
1036647,10282,20FEB2014:00:00:00,86,Telebanking
1036648,10283,24JUN2014:00:00:00,60,Telebanking
1036653,10284,22MAR2014:00:00:00,99,Telebanking
1036658,10285,29MAR2014:00:00:00,27,Telebanking
1036667,10286,04APR2014:00:00:00,31,Telebanking
1036669,10287,09MAR2014:00:00:00,12,Telebanking
1036669,10288,27JAN2014:00:00:00,55,Telebanking
1036678,10289,16JUN2014:00:00:00,47,Complaint
1036679,10290,09APR2014:00:00:00,20,Telebanking
1036679,10291,15MAY2014:00:00:00,90,Complaint
1036679,10292,18MAR2014:00:00:00,88,Telebanking
1036680,10293,12MAR2014:00:00:00,16,Complaint
1036682,10294,06JUN2014:00:00:00,74,Telebanking
1036685,10295,27MAR2014:00:00:00,45,Telebanking
1036685,10296,16MAR2014:00:00:00,91,Telebanking
1036685,10297,13FEB2014:00:00:00,62,Complaint
1036686,10298,02MAY2014:00:00:00,99,Telebanking
1036688,10299,13MAR2014:00:00:00,49,Telebanking
1036689,10300,29MAY2014:00:00:00,63,Request
1036689,10301,26MAR2014:00:00:00,21,Telebanking
1036692,10302,25JAN2014:00:00:00,33,Telebanking
1036693,10303,01FEB2014:00:00:00,12,Telebanking
1036694,10304,20FEB2014:00:00:00,27,Telebanking
1036705,10305,11JUL2014:00:00:00,97,Telebanking
1036705,10306,19JUL2014:00:00:00,65,Telebanking
1036708,10307,01JUL2014:00:00:00,32,Telebanking
1036709,10308,30APR2014:00:00:00,34,Telebanking
1036710,10309,12JAN2014:00:00:00,45,Telebanking
1036713,10310,03FEB2014:00:00:00,49,Request
1036713,10311,19JUN2014:00:00:00,29,Telebanking
1036718,10312,06JUL2014:00:00:00,52,Request
1036720,10313,17APR2014:00:00:00,24,Telebanking
1036722,10314,12MAY2014:00:00:00,100,Complaint
1036725,10315,15MAR2014:00:00:00,30,Telebanking
1036726,10316,12JUL2014:00:00:00,71,Telebanking
1036726,10317,31JAN2014:00:00:00,25,Telebanking
1036732,10318,11FEB2014:00:00:00,23,Telebanking
1036740,10319,05JUN2014:00:00:00,57,Telebanking
1036740,10320,07JAN2014:00:00:00,87,Telebanking
1036741,10321,19MAR2014:00:00:00,18,Telebanking
1036742,10322,22JAN2014:00:00:00,54,Telebanking
1036745,10323,17APR2014:00:00:00,4,Telebanking
1036749,10324,21FEB2014:00:00:00,77,Complaint
1036749,10325,18MAR2014:00:00:00,32,Telebanking
1036750,10326,16MAY2014:00:00:00,26,Telebanking
1036753,10327,11MAR2014:00:00:00,16,Telebanking
1036754,10328,29APR2014:00:00:00,80,Telebanking
1036755,10329,13MAY2014:00:00:00,71,Telebanking
1036760,10330,16APR2014:00:00:00,51,Request
1036762,10331,25MAR2014:00:00:00,19,Telebanking
1036765,10332,31MAR2014:00:00:00,7,Complaint
1036776,10333,27FEB2014:00:00:00,27,Telebanking
1036778,10334,13JUL2014:00:00:00,19,Telebanking
1036782,10335,04JUN2014:00:00:00,74,Request
1036783,10336,05APR2014:00:00:00,86,Telebanking
1036790,10337,09JAN2014:00:00:00,97,Telebanking
1036791,10338,08JUN2014:00:00:00,8,Complaint
1036792,10339,18MAR2014:00:00:00,7,Telebanking
1036793,10340,18JUN2014:00:00:00,7,Telebanking
1036800,10341,07JAN2014:00:00:00,53,Telebanking
1036803,10342,22APR2014:00:00:00,78,Request
1036803,10343,22JAN2014:00:00:00,56,Complaint
1036808,10344,13MAY2014:00:00:00,8,Complaint
1036818,10345,09JUN2014:00:00:00,25,Complaint
1036825,10346,27FEB2014:00:00:00,87,Telebanking
1036825,10347,07JUL2014:00:00:00,63,Telebanking
1036826,10348,03JUN2014:00:00:00,51,Complaint
1036826,10349,14MAY2014:00:00:00,77,Complaint
1036830,10350,12JUN2014:00:00:00,32,Telebanking
1036837,10351,23MAR2014:00:00:00,21,Telebanking
1036838,10352,08JUN2014:00:00:00,64,Telebanking
1036844,10353,16JUL2014:00:00:00,87,Telebanking
1036845,10354,12JUN2014:00:00:00,100,Telebanking
1036853,10355,08FEB2014:00:00:00,34,Telebanking
1036853,10356,07JUL2014:00:00:00,72,Telebanking
1036857,10357,14MAY2014:00:00:00,71,Complaint
1036859,10358,07APR2014:00:00:00,100,Telebanking
1036860,10359,14JUN2014:00:00:00,73,Telebanking
1036861,10360,08JUL2014:00:00:00,60,Telebanking
1036861,10361,02MAR2014:00:00:00,23,Telebanking
1036861,10362,16JAN2014:00:00:00,53,Telebanking
1036862,10363,19FEB2014:00:00:00,87,Complaint
1036867,10364,28FEB2014:00:00:00,40,Telebanking
1036871,10365,25MAY2014:00:00:00,1,Complaint
1036871,10366,06MAR2014:00:00:00,18,Complaint
1036873,10367,21JAN2014:00:00:00,71,Telebanking
1036874,10368,18JUN2014:00:00:00,36,Complaint
1036876,10369,06FEB2014:00:00:00,35,Telebanking
1036878,10370,20MAY2014:00:00:00,23,Complaint
1036878,10371,23MAY2014:00:00:00,54,Complaint
1036880,10372,03JAN2014:00:00:00,88,Request
1036880,10373,17MAR2014:00:00:00,6,Request
1036884,10374,01JUN2014:00:00:00,6,Complaint
1036893,10375,26MAR2014:00:00:00,88,Telebanking
1036895,10376,25JAN2014:00:00:00,1,Telebanking
1036897,10377,17MAY2014:00:00:00,46,Telebanking
1036906,10378,09JAN2014:00:00:00,46,Telebanking
1036906,10379,17MAY2014:00:00:00,61,Complaint
1036907,10380,01JUN2014:00:00:00,10,Telebanking
1036910,10381,15JUL2014:00:00:00,71,Telebanking
1036915,10382,21JUN2014:00:00:00,95,Telebanking
1036917,10383,02FEB2014:00:00:00,50,Complaint
1036926,10384,19JAN2014:00:00:00,50,Telebanking
1036928,10385,09MAR2014:00:00:00,22,Complaint
1036929,10386,24FEB2014:00:00:00,38,Request
1036940,10387,26MAY2014:00:00:00,54,Telebanking
1036946,10388,01FEB2014:00:00:00,97,Request
1036946,10389,27MAR2014:00:00:00,10,Telebanking
1036948,10390,02JAN2014:00:00:00,92,Telebanking
1036951,10391,07JUN2014:00:00:00,59,Telebanking
1036951,10392,22JUN2014:00:00:00,20,Telebanking
1036954,10393,18FEB2014:00:00:00,89,Telebanking
1036954,10394,29JUN2014:00:00:00,34,Telebanking
1036954,10395,05APR2014:00:00:00,44,Complaint
1036955,10396,19MAR2014:00:00:00,97,Telebanking
1036955,10397,01JUL2014:00:00:00,1,Request
1036955,10398,19JUN2014:00:00:00,47,Request
1036963,10399,05APR2014:00:00:00,95,Request
1036967,10400,21MAR2014:00:00:00,30,Telebanking
1036970,10401,18APR2014:00:00:00,49,Telebanking
1036978,10402,14APR2014:00:00:00,56,Complaint
1036978,10403,12APR2014:00:00:00,51,Complaint
1036983,10404,05APR2014:00:00:00,87,Telebanking
1036987,10405,12APR2014:00:00:00,50,Telebanking
1036988,10406,12JUL2014:00:00:00,3,Telebanking
1036988,10407,31JAN2014:00:00:00,19,Telebanking
1036989,10408,02APR2014:00:00:00,68,Telebanking
1036994,10409,29MAY2014:00:00:00,39,Telebanking
1036997,10410,20JUL2014:00:00:00,78,Telebanking
1037001,10411,11APR2014:00:00:00,56,Telebanking
1037002,10412,21MAR2014:00:00:00,41,Telebanking
1037002,10413,09JUN2014:00:00:00,46,Telebanking
1037005,10414,16APR2014:00:00:00,91,Telebanking
1037006,10415,14MAY2014:00:00:00,52,Telebanking
1037008,10416,01JUL2014:00:00:00,15,Request
1037008,10417,10JAN2014:00:00:00,56,Telebanking
1037009,10418,20JAN2014:00:00:00,96,Telebanking
1037009,10419,04JUN2014:00:00:00,79,Complaint
1037009,10420,18JUN2014:00:00:00,55,Complaint
1037012,10421,03JUL2014:00:00:00,79,Telebanking
1037015,10422,07MAR2014:00:00:00,45,Complaint
1037022,10423,03FEB2014:00:00:00,29,Complaint
1037022,10424,16JUN2014:00:00:00,14,Telebanking
1037025,10425,01JUN2014:00:00:00,98,Telebanking
1037037,10426,12MAR2014:00:00:00,40,Telebanking
1037037,10427,06JUN2014:00:00:00,90,Telebanking
1037038,10428,08FEB2014:00:00:00,51,Telebanking
1037047,10429,29APR2014:00:00:00,70,Telebanking
1037050,10430,10FEB2014:00:00:00,77,Complaint
1037050,10431,31JAN2014:00:00:00,87,Complaint
1037062,10432,02FEB2014:00:00:00,67,Telebanking
1037072,10433,08MAR2014:00:00:00,53,Telebanking
1037074,10434,29MAR2014:00:00:00,47,Telebanking
1037074,10435,03JUL2014:00:00:00,79,Telebanking
1037089,10436,17FEB2014:00:00:00,47,Complaint
1037089,10437,05MAY2014:00:00:00,19,Telebanking
1037094,10438,08JUN2014:00:00:00,85,Telebanking
1037096,10439,17JAN2014:00:00:00,74,Telebanking
1037107,10440,14APR2014:00:00:00,39,Telebanking
1037107,10441,11JAN2014:00:00:00,81,Complaint
1037108,10442,16JUN2014:00:00:00,84,Telebanking
1037111,10443,11JUL2014:00:00:00,80,Telebanking
1037113,10444,09APR2014:00:00:00,23,Telebanking
1037115,10445,11MAR2014:00:00:00,43,Telebanking
1037116,10446,18APR2014:00:00:00,57,Complaint
1037117,10447,20JAN2014:00:00:00,57,Complaint
1037117,10448,06APR2014:00:00:00,73,Telebanking
1037122,10449,01MAR2014:00:00:00,100,Telebanking
1037128,10450,12JUL2014:00:00:00,33,Complaint
1037134,10451,17FEB2014:00:00:00,3,Telebanking
1037134,10452,30JAN2014:00:00:00,67,Telebanking
1037135,10453,04MAR2014:00:00:00,2,Telebanking
1037137,10454,06FEB2014:00:00:00,58,Complaint
1037139,10455,13MAR2014:00:00:00,21,Telebanking
1037139,10456,19MAY2014:00:00:00,90,Complaint
1037142,10457,10JAN2014:00:00:00,67,Telebanking
1037143,10458,23MAY2014:00:00:00,34,Telebanking
1037143,10459,14FEB2014:00:00:00,26,Complaint
1037151,10460,19MAY2014:00:00:00,89,Telebanking
1037152,10461,26FEB2014:00:00:00,38,Complaint
1037155,10462,12JUL2014:00:00:00,37,Complaint
1037158,10463,05MAR2014:00:00:00,40,Complaint
1037159,10464,25JUN2014:00:00:00,31,Request
1037163,10465,26MAY2014:00:00:00,59,Telebanking
1037165,10466,27MAR2014:00:00:00,65,Telebanking
1037165,10467,28APR2014:00:00:00,95,Telebanking
1037167,10468,15FEB2014:00:00:00,72,Telebanking
1037168,10469,23FEB2014:00:00:00,87,Telebanking
1037181,10470,15JAN2014:00:00:00,50,Telebanking
1037181,10471,15JUL2014:00:00:00,75,Telebanking
1037182,10472,03JUL2014:00:00:00,55,Complaint
1037183,10473,09APR2014:00:00:00,10,Complaint
1037183,10474,16JUL2014:00:00:00,30,Complaint
1037193,10475,05JUN2014:00:00:00,71,Telebanking
1037193,10476,25JAN2014:00:00:00,19,Telebanking
1037194,10477,20APR2014:00:00:00,1,Telebanking
1037194,10478,28APR2014:00:00:00,79,Telebanking
1037198,10479,27MAR2014:00:00:00,43,Telebanking
1037200,10480,18MAY2014:00:00:00,60,Complaint
1037204,10481,27JAN2014:00:00:00,94,Telebanking
1037217,10482,05JAN2014:00:00:00,26,Telebanking
1037218,10483,13MAR2014:00:00:00,56,Telebanking
1037219,10484,21FEB2014:00:00:00,39,Telebanking
1037219,10485,26JAN2014:00:00:00,20,Complaint
1037222,10486,14FEB2014:00:00:00,42,Complaint
1037223,10487,06JUL2014:00:00:00,60,Telebanking
1037227,10488,02JAN2014:00:00:00,51,Complaint
1037230,10489,18FEB2014:00:00:00,26,Complaint
1037240,10490,17JUL2014:00:00:00,22,Telebanking
1037245,10491,14JUN2014:00:00:00,50,Telebanking
1037245,10492,12JUN2014:00:00:00,38,Telebanking
1037245,10493,20FEB2014:00:00:00,61,Telebanking
1037254,10494,20JUL2014:00:00:00,68,Telebanking
1037256,10495,19JUL2014:00:00:00,97,Complaint
1037259,10496,23APR2014:00:00:00,59,Telebanking
1037260,10497,03MAR2014:00:00:00,78,Telebanking
1037275,10498,21MAR2014:00:00:00,42,Complaint
1037275,10499,08MAR2014:00:00:00,95,Telebanking
1037282,10500,10MAY2014:00:00:00,40,Telebanking
1037283,10501,27APR2014:00:00:00,98,Telebanking
1037289,10502,08JUL2014:00:00:00,10,Telebanking
1037295,10503,05MAY2014:00:00:00,61,Telebanking
1037295,10504,24MAR2014:00:00:00,46,Telebanking
1037297,10505,20JAN2014:00:00:00,44,Complaint
1037303,10506,22JUN2014:00:00:00,14,Complaint
1037303,10507,10JUN2014:00:00:00,87,Telebanking
1037303,10508,12FEB2014:00:00:00,71,Telebanking
1037307,10509,22FEB2014:00:00:00,84,Telebanking
1037307,10510,12JUN2014:00:00:00,39,Telebanking
1037309,10511,08MAR2014:00:00:00,64,Telebanking
1037310,10512,16MAY2014:00:00:00,30,Telebanking
1037310,10513,02JUL2014:00:00:00,20,Telebanking
1037314,10514,24JUN2014:00:00:00,76,Complaint
1037315,10515,08MAR2014:00:00:00,89,Request
1037318,10516,28JUN2014:00:00:00,41,Telebanking
1037321,10517,28FEB2014:00:00:00,45,Telebanking
1037324,10518,20JAN2014:00:00:00,87,Complaint
1037324,10519,04APR2014:00:00:00,97,Telebanking
1037324,10520,11JAN2014:00:00:00,66,Telebanking
1037333,10521,21APR2014:00:00:00,80,Telebanking
1037342,10522,08JUL2014:00:00:00,79,Telebanking
1037345,10523,20MAR2014:00:00:00,22,Complaint
1037348,10524,18MAY2014:00:00:00,15,Request
1037348,10525,07MAY2014:00:00:00,86,Telebanking
1037359,10526,11JUN2014:00:00:00,30,Telebanking
1037366,10527,28MAY2014:00:00:00,61,Telebanking
1037368,10528,18JAN2014:00:00:00,45,Complaint
1037372,10529,03MAY2014:00:00:00,77,Telebanking
1037372,10530,31MAY2014:00:00:00,93,Complaint
1037374,10531,19FEB2014:00:00:00,91,Telebanking
1037375,10532,07MAY2014:00:00:00,2,Telebanking
1037375,10533,06JUL2014:00:00:00,13,Complaint
1037378,10534,16APR2014:00:00:00,11,Complaint
1037378,10535,26JAN2014:00:00:00,60,Telebanking
1037382,10536,21MAY2014:00:00:00,52,Telebanking
1037385,10537,11MAR2014:00:00:00,31,Telebanking
1037386,10538,17JUN2014:00:00:00,52,Telebanking
1037387,10539,29JUN2014:00:00:00,45,Telebanking
1037387,10540,05APR2014:00:00:00,20,Telebanking
1037388,10541,08JUN2014:00:00:00,32,Telebanking
1037388,10542,26FEB2014:00:00:00,88,Telebanking
1037393,10543,02JUN2014:00:00:00,45,Telebanking
1037395,10544,04MAR2014:00:00:00,76,Complaint
1037395,10545,13APR2014:00:00:00,71,Complaint
1037395,10546,20JUL2014:00:00:00,49,Complaint
1037399,10547,20JUN2014:00:00:00,29,Telebanking
1037401,10548,16JUL2014:00:00:00,33,Telebanking
1037403,10549,02JUN2014:00:00:00,90,Request
1037404,10550,22JAN2014:00:00:00,77,Telebanking
1037406,10551,10JUL2014:00:00:00,97,Complaint
1037406,10552,14MAY2014:00:00:00,76,Telebanking
1037406,10553,19JUN2014:00:00:00,91,Telebanking
1037415,10554,24MAR2014:00:00:00,18,Telebanking
1037416,10555,29APR2014:00:00:00,76,Complaint
1037421,10556,21JAN2014:00:00:00,65,Telebanking
1037430,10557,14JUL2014:00:00:00,50,Complaint
1037430,10558,11JUN2014:00:00:00,40,Telebanking
1037433,10559,29MAY2014:00:00:00,78,Telebanking
1037439,10560,19MAY2014:00:00:00,29,Telebanking
1037441,10561,13MAR2014:00:00:00,85,Telebanking
1037442,10562,06MAY2014:00:00:00,71,Telebanking
1037443,10563,20JUL2014:00:00:00,42,Telebanking
1037443,10564,02MAR2014:00:00:00,31,Telebanking
1037447,10565,28JUN2014:00:00:00,30,Telebanking
1037450,10566,14JAN2014:00:00:00,72,Telebanking
1037474,10567,27JAN2014:00:00:00,31,Telebanking
1037474,10568,23MAY2014:00:00:00,74,Telebanking
1037476,10569,27FEB2014:00:00:00,24,Complaint
1037478,10570,19MAR2014:00:00:00,23,Telebanking
1037478,10571,24FEB2014:00:00:00,70,Complaint
1037485,10572,09APR2014:00:00:00,82,Complaint
1037490,10573,15APR2014:00:00:00,55,Complaint
1037491,10574,21FEB2014:00:00:00,31,Complaint
1037491,10575,30JUN2014:00:00:00,53,Telebanking
1037492,10576,19MAR2014:00:00:00,34,Request
1037501,10577,02MAY2014:00:00:00,59,Telebanking
1037503,10578,23FEB2014:00:00:00,89,Telebanking
1037508,10579,12JUL2014:00:00:00,59,Telebanking
1037509,10580,16APR2014:00:00:00,73,Complaint
1037518,10581,24MAY2014:00:00:00,94,Telebanking
1037527,10582,05FEB2014:00:00:00,78,Telebanking
1037534,10583,01JUN2014:00:00:00,7,Telebanking
1037536,10584,20MAR2014:00:00:00,16,Telebanking
1037539,10585,01MAY2014:00:00:00,65,Request
1037539,10586,02JUN2014:00:00:00,99,Telebanking
1037543,10587,24JAN2014:00:00:00,21,Complaint
1037549,10588,12APR2014:00:00:00,44,Complaint
1037553,10589,07APR2014:00:00:00,81,Telebanking
1037553,10590,19JAN2014:00:00:00,73,Complaint
1037555,10591,12JUL2014:00:00:00,59,Request
1037562,10592,09APR2014:00:00:00,71,Complaint
1037563,10593,06JUN2014:00:00:00,21,Telebanking
1037565,10594,23MAR2014:00:00:00,98,Complaint
1037566,10595,06FEB2014:00:00:00,64,Telebanking
1037566,10596,05JUL2014:00:00:00,42,Telebanking
1037566,10597,13MAR2014:00:00:00,80,Telebanking
1037570,10598,02MAY2014:00:00:00,21,Telebanking
1037578,10599,22MAY2014:00:00:00,73,Complaint
1037578,10600,05APR2014:00:00:00,94,Telebanking
1037579,10601,17APR2014:00:00:00,99,Complaint
1037581,10602,20MAY2014:00:00:00,40,Telebanking
1037586,10603,08FEB2014:00:00:00,19,Complaint
1037586,10604,21MAR2014:00:00:00,81,Complaint
1037587,10605,02MAY2014:00:00:00,69,Telebanking
1037591,10606,29JUN2014:00:00:00,93,Telebanking
1037592,10607,20MAR2014:00:00:00,2,Telebanking
1037593,10608,11MAR2014:00:00:00,3,Telebanking
1037593,10609,16APR2014:00:00:00,52,Telebanking
1037594,10610,08JAN2014:00:00:00,21,Telebanking
1037594,10611,28JAN2014:00:00:00,64,Complaint
1037596,10612,14JUL2014:00:00:00,65,Complaint
1037596,10613,17JUN2014:00:00:00,65,Telebanking
1037597,10614,30MAY2014:00:00:00,91,Telebanking
1037598,10615,09FEB2014:00:00:00,19,Complaint
1037599,10616,26JAN2014:00:00:00,15,Telebanking
1037599,10617,28APR2014:00:00:00,60,Telebanking
1037599,10618,26MAR2014:00:00:00,75,Telebanking
1037601,10619,22FEB2014:00:00:00,32,Complaint
1037601,10620,06JUL2014:00:00:00,85,Telebanking
1037605,10621,24JAN2014:00:00:00,46,Telebanking
1037607,10622,12JUL2014:00:00:00,41,Complaint
1037607,10623,09MAR2014:00:00:00,97,Telebanking
1037607,10624,19JUN2014:00:00:00,11,Telebanking
1037613,10625,04FEB2014:00:00:00,43,Telebanking
1037613,10626,21MAY2014:00:00:00,8,Telebanking
1037616,10627,01FEB2014:00:00:00,24,Telebanking
1037620,10628,05MAY2014:00:00:00,56,Telebanking
1037621,10629,11JUL2014:00:00:00,7,Telebanking
1037622,10630,22JAN2014:00:00:00,93,Telebanking
1037623,10631,28JAN2014:00:00:00,33,Telebanking
1037631,10632,02JAN2014:00:00:00,71,Telebanking
1037632,10633,20MAY2014:00:00:00,91,Telebanking
1037638,10634,19MAR2014:00:00:00,30,Complaint
1037639,10635,22MAR2014:00:00:00,80,Complaint
1037646,10636,28MAY2014:00:00:00,35,Telebanking
1037650,10637,17JAN2014:00:00:00,96,Complaint
1037654,10638,16MAR2014:00:00:00,35,Complaint
1037656,10639,09MAY2014:00:00:00,34,Complaint
1037658,10640,28APR2014:00:00:00,73,Telebanking
1037659,10641,04APR2014:00:00:00,32,Request
1037659,10642,28MAY2014:00:00:00,92,Telebanking
1037661,10643,27JUN2014:00:00:00,23,Telebanking
1037667,10644,26FEB2014:00:00:00,73,Complaint
1037667,10645,02FEB2014:00:00:00,88,Telebanking
1037668,10646,23APR2014:00:00:00,3,Complaint
1037671,10647,27APR2014:00:00:00,99,Telebanking
1037673,10648,20APR2014:00:00:00,83,Complaint
1037676,10649,20APR2014:00:00:00,37,Telebanking
1037677,10650,06MAY2014:00:00:00,89,Complaint
1037677,10651,06MAR2014:00:00:00,22,Telebanking
1037678,10652,17JAN2014:00:00:00,87,Telebanking
1037681,10653,09FEB2014:00:00:00,67,Telebanking
1037681,10654,17FEB2014:00:00:00,50,Telebanking
1037688,10655,09MAR2014:00:00:00,50,Telebanking
1037688,10656,25FEB2014:00:00:00,8,Telebanking
1037693,10657,08FEB2014:00:00:00,80,Complaint
1037697,10658,04JUN2014:00:00:00,29,Telebanking
1037701,10659,26MAY2014:00:00:00,85,Telebanking
1037707,10660,31JAN2014:00:00:00,53,Telebanking
1037714,10661,26APR2014:00:00:00,5,Complaint
1037715,10662,23JAN2014:00:00:00,88,Telebanking
1037715,10663,16JUN2014:00:00:00,90,Telebanking
1037716,10664,03APR2014:00:00:00,95,Telebanking
1037716,10665,19JAN2014:00:00:00,39,Telebanking
1037718,10666,27FEB2014:00:00:00,54,Telebanking
1037718,10667,04JUN2014:00:00:00,37,Telebanking
1037721,10668,13MAY2014:00:00:00,97,Telebanking
1037722,10669,20JUL2014:00:00:00,91,Complaint
1037733,10670,03JAN2014:00:00:00,30,Complaint
1037733,10671,17JAN2014:00:00:00,48,Complaint
1037733,10672,03MAR2014:00:00:00,73,Complaint
1037734,10673,14JUL2014:00:00:00,7,Complaint
1037739,10674,11MAY2014:00:00:00,56,Complaint
1037743,10675,18JUN2014:00:00:00,12,Telebanking
1037743,10676,12FEB2014:00:00:00,60,Request
1037744,10677,09JUL2014:00:00:00,8,Telebanking
1037752,10678,26JAN2014:00:00:00,82,Telebanking
1037755,10679,25FEB2014:00:00:00,73,Telebanking
1037761,10680,10FEB2014:00:00:00,69,Telebanking
1037767,10681,25FEB2014:00:00:00,79,Telebanking
1037767,10682,19JUN2014:00:00:00,95,Complaint
1037774,10683,21FEB2014:00:00:00,72,Telebanking
1037774,10684,24APR2014:00:00:00,32,Telebanking
1037776,10685,27FEB2014:00:00:00,28,Telebanking
1037778,10686,08MAY2014:00:00:00,85,Complaint
1037778,10687,27JAN2014:00:00:00,54,Telebanking
1037782,10688,09MAY2014:00:00:00,10,Complaint
1037783,10689,10JUN2014:00:00:00,35,Telebanking
1037786,10690,13FEB2014:00:00:00,40,Complaint
1037795,10691,25JUN2014:00:00:00,80,Telebanking
1037798,10692,30JAN2014:00:00:00,62,Telebanking
1037799,10693,17JAN2014:00:00:00,18,Telebanking
1037800,10694,20JAN2014:00:00:00,27,Complaint
1037800,10695,08MAY2014:00:00:00,18,Complaint
1037803,10696,26MAR2014:00:00:00,16,Complaint
1037815,10697,26JUN2014:00:00:00,56,Telebanking
1037815,10698,27JAN2014:00:00:00,54,Request
1037816,10699,08JAN2014:00:00:00,59,Complaint
1037816,10700,17MAY2014:00:00:00,49,Telebanking
1037817,10701,08JUN2014:00:00:00,77,Telebanking
1037822,10702,04JUN2014:00:00:00,44,Complaint
1037823,10703,28APR2014:00:00:00,44,Telebanking
1037825,10704,17MAY2014:00:00:00,15,Complaint
1037832,10705,13APR2014:00:00:00,40,Telebanking
1037833,10706,22MAY2014:00:00:00,79,Complaint
1037833,10707,05MAY2014:00:00:00,48,Telebanking
1037836,10708,10JAN2014:00:00:00,92,Request
1037837,10709,02JUN2014:00:00:00,68,Telebanking
1037838,10710,18MAR2014:00:00:00,91,Telebanking
1037839,10711,24MAR2014:00:00:00,23,Complaint
1037842,10712,18APR2014:00:00:00,10,Telebanking
1037842,10713,20MAY2014:00:00:00,23,Telebanking
1037844,10714,19FEB2014:00:00:00,46,Telebanking
1037845,10715,15MAY2014:00:00:00,19,Telebanking
1037845,10716,09FEB2014:00:00:00,84,Complaint
1037846,10717,10JUN2014:00:00:00,53,Telebanking
1037846,10718,26MAY2014:00:00:00,88,Telebanking
1037847,10719,13APR2014:00:00:00,31,Telebanking
1037848,10720,18APR2014:00:00:00,2,Telebanking
1037849,10721,07MAY2014:00:00:00,51,Telebanking
1037849,10722,15JUN2014:00:00:00,18,Telebanking
1037851,10723,09MAR2014:00:00:00,98,Telebanking
1037852,10724,04JUL2014:00:00:00,65,Telebanking
1037855,10725,15JUL2014:00:00:00,57,Telebanking
1037856,10726,20MAR2014:00:00:00,18,Telebanking
1037860,10727,11JUN2014:00:00:00,86,Request
1037869,10728,26FEB2014:00:00:00,45,Telebanking
1037869,10729,11JAN2014:00:00:00,76,Telebanking
1037871,10730,12JUN2014:00:00:00,8,Telebanking
1037873,10731,08JUL2014:00:00:00,53,Telebanking
1037873,10732,15JAN2014:00:00:00,1,Complaint
1037875,10733,18FEB2014:00:00:00,57,Complaint
1037875,10734,06JUL2014:00:00:00,67,Telebanking
1037878,10735,08JUN2014:00:00:00,84,Request
1037880,10736,25MAR2014:00:00:00,62,Complaint
1037880,10737,23JAN2014:00:00:00,34,Request
1037885,10738,25FEB2014:00:00:00,45,Telebanking
1037885,10739,29JUN2014:00:00:00,75,Telebanking
1037886,10740,27MAR2014:00:00:00,99,Telebanking
1037888,10741,18MAR2014:00:00:00,82,Complaint
1037893,10742,03JUN2014:00:00:00,40,Complaint
1037897,10743,30JAN2014:00:00:00,62,Telebanking
1037898,10744,28APR2014:00:00:00,37,Complaint
1037900,10745,03FEB2014:00:00:00,92,Complaint
1037904,10746,25MAR2014:00:00:00,52,Telebanking
1037906,10747,30APR2014:00:00:00,24,Complaint
1037906,10748,22APR2014:00:00:00,4,Telebanking
1037907,10749,19FEB2014:00:00:00,95,Telebanking
1037909,10750,23MAY2014:00:00:00,31,Telebanking
1037911,10751,12MAR2014:00:00:00,8,Complaint
1037918,10752,20MAY2014:00:00:00,31,Telebanking
1037918,10753,18FEB2014:00:00:00,89,Complaint
1037930,10754,29JUN2014:00:00:00,62,Complaint
1037936,10755,26JUN2014:00:00:00,4,Telebanking
1037938,10756,27MAY2014:00:00:00,48,Telebanking
1037942,10757,03JUL2014:00:00:00,49,Complaint
1037944,10758,30MAY2014:00:00:00,61,Telebanking
1037944,10759,27MAY2014:00:00:00,96,Telebanking
1037946,10760,17APR2014:00:00:00,69,Telebanking
1037946,10761,12JAN2014:00:00:00,57,Telebanking
1037946,10762,23JUN2014:00:00:00,3,Telebanking
1037955,10763,07JUL2014:00:00:00,51,Telebanking
1037957,10764,18JUN2014:00:00:00,72,Telebanking
1037957,10765,14FEB2014:00:00:00,71,Telebanking
1037957,10766,16MAY2014:00:00:00,81,Telebanking
1037958,10767,09JUL2014:00:00:00,26,Complaint
1037958,10768,12MAR2014:00:00:00,34,Complaint
1037960,10769,18MAY2014:00:00:00,59,Telebanking
1037960,10770,17JAN2014:00:00:00,92,Telebanking
1037961,10771,30MAY2014:00:00:00,3,Telebanking
1037963,10772,21FEB2014:00:00:00,30,Telebanking
1037963,10773,13APR2014:00:00:00,65,Telebanking
1037963,10774,08JAN2014:00:00:00,86,Telebanking
1037965,10775,24MAY2014:00:00:00,43,Telebanking
1037967,10776,04JUN2014:00:00:00,100,Complaint
1037968,10777,19JUN2014:00:00:00,33,Complaint
1037968,10778,08JAN2014:00:00:00,3,Complaint
1037970,10779,18MAR2014:00:00:00,28,Telebanking
1037977,10780,04JUL2014:00:00:00,85,Telebanking
1037979,10781,08JUN2014:00:00:00,38,Telebanking
1037994,10782,29JAN2014:00:00:00,87,Request
