CustID,Birthdate,Title,Branch,CustomerSince,Gender,MaritalStatus
1034892,28APR1949,,Fil3,01JUN1998,Male,Single
1034894,21JUL1973,,Fil2,01OCT1987,Female,Married
1034896,04MAR1944,,Fil1,,Male,Married
1034897,03MAY1970,,Fil4,01MAY2003,Male,Married
1034898,09DEC1974,,Fil2,01JUN1993,Female,Married
1034899,15JUL1951,,Fil4,01JUN2001,Male,Single
1034901,09SEP1958,,Fil1,01AUG1993,Female,Married
1034902,08FEB1965,,Fil4,01DEC1995,Male,Married
1034903,18APR1966,,Fil2,01OCT1999,Male,Single
1034907,03MAY1963,,Fil4,01FEB2000,Female,Married
1034908,22MAY1962,,Fil2,01APR1996,Male,Married
1034911,24MAR1960,,Fil4,01SEP2000,Male,Single
1034913,16DEC1967,,Fil1,01SEP2003,Female,Married
1034914,14FEB1953,,Fil2,01FEB1996,Male,Single
1034915,13DEC1964,Dr.,Fil4,,Male,Single
1034916,31JAN1953,,Fil1,01FEB1996,Male,Married
1034917,27FEB1970,,Fil4,01MAR1996,Female,Married
1034919,03MAR1971,,Fil1,01SEP1995,Male,Married
1034920,16DEC1943,,Fil2,01SEP1993,Female,Divorce
1034921,28MAY1960,,Fil2,01NOV1997,Male,Single
1034922,03FEB1965,,Fil4,01AUG2001,Female,Single
1034925,16SEP1955,,Fil1,01DEC2003,Male,Single
1034926,16MAY1982,,Fil1,01JUL2003,Male,Married
1034927,22DEC1952,,Fil4,01AUG2003,Male,Married
1034928,12AUG1966,Mag.,Fil1,01MAY1996,Female,Single
1034931,01APR1960,,Fil4,01OCT2000,Male,Married
1034932,18SEP1981,,Fil4,01DEC2002,Male,Single
1034934,24MAY1956,,Fil2,01JUL2002,Male,Married
1034936,03DEC1962,,Fil1,01NOV1999,Female,Single
1034937,12JUL1967,Mag.,Fil1,01OCT1999,Male,Married
1034938,,Ing.,Fil2,01NOV2003,Male,Divorce
1034939,15MAR1955,,Fil4,01FEB1999,Male,Single
1034940,23MAR1959,Ing.,Fil1,01DEC2001,Male,Married
1034942,27JUL1953,,Fil4,01JAN1999,Male,Divorce
1034944,16OCT1967,,Fil1,01NOV1988,Male,Married
1034945,05JAN1976,Ing.,Fil1,01JUL2000,Male,Married
1034947,06JUL1956,Dr.,Fil2,01JAN2003,Male,Married
1034950,08DEC1961,Mag.,Fil2,01DEC2000,Female,Married
1034951,26OCT1954,,Fil4,01DEC1994,Male,Married
1034952,01MAY1971,,Fil1,01JAN2003,Male,Single
1034953,04OCT1961,,Fil4,01JUL2000,Female,Single
1034954,22JAN1954,,Fil3,01JUN2003,Male,Married
1034957,25SEP1961,Ing.,Fil2,01MAY1997,Male,Single
1034958,21NOV1942,,Fil2,,Male,Divorce
1034961,10JAN1966,Ing.,Fil2,01APR1992,Male,Married
1034963,31MAY1962,,Fil4,01JUL1999,Female,Married
1034966,23JUL1955,,Fil2,01JAN1997,Male,Married
1034968,25OCT1958,DI.,Fil2,01MAR1983,Male,Single
1034970,22JAN1949,,Fil2,01JUL1994,Female,Single
1034972,11AUG1955,,Fil1,01MAY1996,Male,Single
1034974,25AUG1960,,Fil2,01MAY1995,Male,Single
1034975,20AUG1961,,Fil2,01APR2002,Male,Married
1034977,05DEC1948,Ing.,Fil4,01MAY1995,Male,Single
1034978,19DEC1962,Ing.,Fil2,01JAN2000,Female,Single
1034979,10NOV1966,,Fil1,01OCT1999,Male,Single
1034982,03DEC1962,,Fil1,01SEP1998,Female,Married
1034983,08SEP1965,,Fil1,01AUG1998,Male,Single
1034985,06JAN1964,,Fil4,01JAN1999,Male,Single
1034987,28DEC1959,,Fil1,01SEP1998,Male,Single
1034991,13AUG1971,,Fil4,01APR2002,Male,Married
1034992,16JUN1970,,Fil1,01OCT2000,Male,Single
1034995,03FEB1970,,Fil2,01FEB1996,Male,Married
1034997,20SEP1955,,Fil1,01FEB1996,Male,Married
1034998,09APR1946,,Fil4,01JUL2002,Male,Married
1035000,09DEC1956,,Fil2,01APR1999,Male,Single
1035002,21JAN1978,,Fil2,01DEC1979,Male,Single
1035003,28JAN1961,,Fil4,01JUN2003,Male,Single
1035004,15MAY1963,,Fil2,01APR1996,Male,Married
1035005,18OCT1961,,Fil1,01APR1999,Male,Married
1035006,25MAR1953,Mag.,Fil2,01JUL1999,Male,Married
1035007,01JUN1949,,Fil3,01MAY2000,Male,Married
1035008,16OCT1957,,Fil2,01AUG2003,Male,Married
1035009,20FEB1954,,Fil2,01APR2001,Male,Married
1035010,10SEP1964,,Fil1,01SEP2002,Male,Married
1035012,11APR1954,,Fil1,01JAN1998,Female,Single
1035013,26APR1956,,Fil1,01NOV1995,Male,Married
1035015,19APR1956,,Fil2,01AUG1998,Male,Married
1035016,05MAY1943,,Fil4,01JUN1995,Male,Single
1035018,11FEB1963,,Fil2,01JUN1999,Male,Single
1035020,10OCT1971,,Fil2,01MAR2000,Male,Married
1035021,27MAR1934,,Fil2,01JAN2003,Male,Married
1035022,30JUN1970,Ing.,Fil3,01SEP1996,Male,Divorce
1035023,13OCT1963,Ing.,Fil4,01FEB2000,Male,Married
1035026,02SEP1962,,Fil4,01MAY1999,Female,Married
1035027,09APR1962,,Fil4,01NOV1997,Male,Single
1035029,19JAN1936,,Fil2,01MAY1996,Female,Single
1035031,04APR1962,,Fil2,01APR1999,Male,Single
1035033,10JUL1948,,Fil1,01APR1999,Male,Single
1035034,16APR1972,,Fil2,01OCT1999,Male,Married
1035035,13OCT1952,,Fil4,01OCT1992,Male,Single
1035037,11FEB1962,,Fil1,01FEB1996,Male,Single
1035040,18JUN1954,,Fil2,01AUG1999,Male,Single
1035041,22MAY1957,Ing.,Fil2,01NOV1995,Male,Single
1035042,06FEB1950,,Fil2,01JUN1997,Male,Single
1035050,16DEC1969,,Fil2,01NOV2003,Male,Single
1035052,28JUL1957,,Fil4,01MAR1999,Male,Single
1035057,12MAY1952,Ing.,Fil2,01JUN1999,Female,Married
1035058,06JUN1949,,Fil3,01OCT1998,Male,Single
1035059,30JUL1956,,Fil2,01APR1995,Male,Divorce
1035060,18JUL1947,,Fil2,01MAY2002,Male,Single
1035063,24SEP1966,,Fil1,01SEP1999,Male,Married
1035064,08JUN1951,,Fil1,01FEB2001,Male,Married
1035066,12SEP1965,,Fil1,01FEB1996,Female,Married
1035069,18JAN1984,,Fil2,01MAR1997,Female,Single
1035070,18JUL1964,Mag.,Fil1,01SEP1999,Male,Single
1035071,15AUG1960,,Fil2,01FEB1997,Male,Single
1035072,01MAY1970,,Fil2,01JUN1996,Male,Single
1035073,12JUN1969,,Fil2,01DEC1996,Male,Married
1035074,10AUG1965,,Fil2,01FEB1999,Male,Divorce
1035075,05MAR1959,,Fil4,01JUL1986,Male,Married
1035076,22FEB1956,Ing.,Fil2,01JUL2002,Male,Married
1035077,08APR1972,,Fil3,01APR1997,Male,Married
1035079,11NOV1980,,Fil1,01APR1999,Female,Single
1035082,19JUN1951,,Fil4,01NOV2000,Male,Single
1035084,27JAN1981,,Fil4,01APR1999,Male,Single
1035085,12APR1962,,Fil2,01NOV1996,Male,Married
1035086,29SEP1957,,Fil1,01APR2003,Male,Married
1035087,01FEB1963,,Fil1,01DEC2000,Male,Married
1035089,16FEB1954,Ing.,Fil4,01AUG1998,Male,Married
1035091,21NOV1955,,Fil1,01SEP2003,Female,Married
1035092,28APR1953,,Fil2,01AUG1996,Female,Married
1035093,15NOV1967,Mag.,Fil4,01APR1997,Male,Divorce
1035096,04OCT1937,Mag.,Fil3,01MAR1993,Male,Single
1035097,19JUN1957,Dr.,Fil1,01FEB1992,Male,Married
1035098,23OCT1963,,Fil4,01APR2003,Male,Married
1035099,28MAR1960,,Fil4,01MAR2000,Male,Single
1035100,22DEC1936,,Fil2,01FEB2000,Male,Single
1035101,26JAN1979,Mag.,Fil2,01APR1999,Male,Divorce
1035103,15MAY1967,Ing.,Fil1,01MAR2002,Female,Married
1035104,05OCT1956,,Fil2,01FEB1996,Male,Single
1035106,05MAR1951,,Fil3,01JUL1996,Male,Married
1035108,28FEB1955,,Fil2,01AUG2001,Female,Married
1035109,13AUG1955,,Fil4,,Female,Married
1035111,14FEB1960,,Fil2,01SEP2002,Female,Single
1035112,27SEP1938,,Fil2,01DEC1998,Female,Married
1035113,28APR1960,,Fil1,01FEB2001,Male,Married
1035114,12SEP1967,,Fil4,01NOV1999,Male,Divorce
1035115,26MAY1951,,Fil2,01FEB2000,Male,Single
1035116,29JAN1967,,Fil1,01APR2000,Male,Married
1035118,24OCT1932,,Fil1,01MAR1995,Female,Single
1035120,27DEC1967,,Fil2,01MAY1995,Male,Married
1035121,15AUG1959,,Fil2,01MAY1999,Male,Single
1035122,28NOV1951,,Fil1,01JUN1998,Female,Married
1035123,13DEC1951,,Fil3,01JUL1996,Male,Married
1035124,18SEP1949,,Fil2,01APR1999,Male,Single
1035127,03DEC1960,,Fil2,01AUG1996,Female,Married
1035128,16MAR1956,,Fil2,01DEC1997,Male,Married
1035129,28FEB1960,,Fil1,01APR1997,Female,Single
1035130,06AUG1972,,Fil1,01FEB2000,Male,Married
1035133,10JAN1957,,Fil4,01AUG1996,Female,Divorce
1035135,08SEP1954,,Fil2,01JUN2003,Male,Single
1035138,06OCT1960,,Fil2,01FEB2000,Male,Single
1035139,10MAY1950,,Fil4,01APR1995,Male,Single
1035141,09MAY1959,,Fil2,01JUN1988,Male,Single
1035142,15OCT1956,,Fil2,01JAN1996,Male,Married
1035143,28FEB1953,,Fil2,01FEB1993,Male,Married
1035145,15FEB1944,Ing.,Fil2,01APR1997,Female,Single
1035147,07DEC1952,,Fil2,,Female,Single
1035152,10DEC1948,,Fil1,01MAR1996,Female,Single
1035153,12AUG1950,,Fil1,01APR1998,Male,Married
1035154,05DEC1959,,Fil2,01FEB2003,Female,Married
1035155,21OCT1960,,Fil1,01DEC2003,Male,Single
1035157,21OCT1954,,Fil1,01JUN1997,Female,Married
1035159,06MAY1956,,Fil1,01APR2000,Male,Single
1035160,30MAY1955,,Fil2,01DEC2001,Male,Married
1035161,14SEP1984,,Fil4,01JUL1999,Male,Single
1035162,06MAY1962,,Fil3,01SEP1997,Male,Single
1035164,16JUL1972,,Fil1,01DEC1996,Male,Married
1035167,26NOV1957,,Fil2,01JAN1996,Male,Married
1035168,17NOV1959,,Fil1,01JAN2003,Male,Married
1035169,10MAY1976,Ing.,Fil2,01JUN2000,Male,Married
1035170,31MAR1948,,Fil2,01APR1991,Male,Married
1035171,06MAR1965,,Fil2,01AUG2002,Male,Single
1035172,24MAY1961,,Fil2,01FEB1996,Male,Single
1035173,26APR1954,DI.,Fil1,01JUN1999,Male,Married
1035174,02MAR1978,,Fil2,01AUG2000,Female,Single
1035175,30APR1956,DI.,Fil2,01MAY1996,Male,Divorce
1035178,09JUL1972,,Fil2,01DEC1999,Male,Married
1035179,24FEB1963,,Fil1,01MAR2002,Male,Married
1035183,08JUN1966,,Fil2,01JAN1996,Male,Married
1035184,02JUN1952,,Fil3,01NOV1996,Male,Single
1035185,29APR1957,,Fil1,01FEB1999,Male,Divorce
1035186,22FEB1967,,Fil1,01JUL1972,Female,Married
1035189,24MAY1954,,Fil2,01JAN1999,Male,Married
1035190,07JUL1963,Mag.,Fil2,01DEC1991,Male,Single
1035191,21NOV1961,,Fil2,01JUL1999,Male,Married
1035192,28JAN1976,Ing.,Fil2,01FEB1999,Male,Single
1035193,27SEP1960,,Fil2,01DEC1998,Male,Single
1035195,29AUG1970,Ing.,Fil2,01DEC1991,Male,Single
1035196,10FEB1953,,Fil4,01NOV2003,Male,Married
1035197,07JAN1979,,Fil1,01AUG1999,Male,Single
1035199,22DEC1962,,Fil2,01SEP1996,Female,Divorce
1035200,08MAR1961,,Fil1,01FEB2003,Male,Married
1035201,14OCT1965,,Fil4,01DEC1980,Male,Single
1035205,04MAR1966,Dr.,Fil1,01FEB2002,Female,Divorce
1035206,27MAY1972,,Fil2,01OCT2000,Male,Married
1035208,06JUN1950,,Fil4,01JUL2000,Male,Single
1035211,04JAN1952,,Fil1,01SEP2001,Male,Married
1035212,14MAY1964,Ing.,Fil2,01JAN1994,Female,Single
1035215,22APR1969,,Fil3,01NOV1998,Male,Married
1035216,12JUN1947,,Fil1,01APR1994,Female,Married
1035218,24SEP1956,Ing.,Fil4,01JUN1995,Female,Married
1035219,19MAR1970,,Fil3,01APR1998,Male,Divorce
1035221,01MAR1947,,Fil4,01FEB2001,Female,Divorce
1035223,02JUN1971,,Fil2,01JUL2003,Male,Married
1035224,01AUG1956,,Fil2,01JUN1997,Male,Married
1035226,15JAN1960,,Fil4,01MAY1999,Male,Married
1035228,12APR1946,,Fil1,01FEB2000,Male,Single
1035229,29MAY1948,,Fil2,01AUG1997,Male,Single
1035231,14MAR1958,,Fil2,01AUG2003,Female,Single
1035232,28SEP1953,,Fil1,01MAR1996,Female,Single
1035233,02JUN1968,,Fil4,01MAY2002,Female,Divorce
1035235,21FEB1947,,Fil4,01AUG1997,Male,Married
1035237,29APR1950,,Fil1,01JAN1999,Male,Married
1035238,17MAR1959,,Fil3,01APR2002,Male,Married
1035239,07MAR1968,,Fil4,01NOV1989,Female,Single
1035240,10JUN1970,,Fil2,01FEB1995,Female,Single
1035241,06MAY1952,,Fil2,01APR2000,Male,Single
1035243,07MAY1966,,Fil1,01DEC1999,Female,Single
1035245,13JUN1965,,Fil1,01OCT2001,Male,Married
1035246,18DEC1959,,Fil2,01DEC2001,Male,Married
1035247,07MAR1968,,Fil1,01MAY1996,Male,Divorce
1035248,12NOV1955,,Fil4,01APR1979,Male,Married
1035249,08DEC1941,Mag.,Fil1,01JAN1999,Male,Single
1035254,04FEB1966,,Fil2,01MAY1997,Male,Single
1035255,12NOV1955,,Fil2,01MAY1999,Male,Married
1035256,10FEB1950,,Fil4,01NOV1996,Male,Single
1035259,04AUG1928,,Fil2,01NOV1999,Female,Single
1035261,15AUG1955,,Fil3,01DEC1996,Female,Divorce
1035262,15DEC1931,,Fil2,,Male,Single
1035263,25JAN1965,,Fil3,01DEC1997,Male,Divorce
1035265,18MAR1964,Ing.,Fil2,01MAY1999,Female,Married
1035266,31JAN1969,,Fil4,01APR1994,Female,Married
1035267,05JAN1962,,Fil4,01SEP1994,Male,Married
1035268,19JUL1954,,Fil1,01NOV2000,Male,Divorce
1035269,25JUL1928,Ing.,Fil2,01FEB1994,Male,Married
1035270,29JUL1970,,Fil2,01SEP2002,Male,Single
1035273,02FEB1946,,Fil4,01JUN2000,Male,Married
1035277,,,Fil2,01OCT1999,Female,Married
1035278,22FEB1953,,Fil1,01JAN1996,Male,Single
1035279,03FEB1981,,Fil2,01FEB1999,Male,Single
1035281,13MAY1964,,Fil2,01OCT2001,Male,Divorce
1035282,11JUN1962,,Fil1,01FEB1984,Female,Married
1035283,08JUL1941,,Fil2,01JUN1983,Male,Single
1035284,05AUG1965,,Fil4,01DEC1995,Female,Single
1035285,10MAY1970,,Fil1,01JUL1998,Male,Married
1035286,21MAY1959,,Fil3,01MAR1999,Male,Married
1035289,28JUL1936,,Fil2,01SEP1997,Male,Married
1035290,01MAR1969,DI.,Fil2,01APR1999,Female,Single
1035291,10AUG1958,,Fil2,01MAR2000,Male,Single
1035293,23JUL1937,,Fil4,01OCT2003,Male,Single
1035294,06JUL1971,Ing.,Fil2,01AUG2000,Male,Married
1035295,28JAN1956,,Fil4,01SEP2003,Male,Single
1035296,11AUG1959,,Fil4,01MAY2002,Female,Single
1035297,23MAY1962,Ing.,Fil2,01MAR2000,Male,Married
1035299,27JAN1951,,Fil2,01DEC1999,Male,Single
1035300,10JUN1954,,Fil1,01OCT1999,Male,Single
1035301,16JUN1959,,Fil2,01AUG1996,Female,Single
1035303,19MAR1957,,Fil1,01JUN2001,Female,Divorce
1035304,06JAN1951,,Fil2,01SEP1994,Male,Single
1035306,15MAR1967,Ing.,Fil2,01MAR1999,Male,Married
1035307,05JUL1945,,Fil2,01JUL1996,Female,Divorce
1035308,23AUG1981,,Fil4,01FEB1996,Female,Single
1035309,02MAY1929,,Fil3,01MAR1997,Male,Married
1035310,14JAN1950,,Fil1,01MAR2000,Male,Married
1035311,17MAY1950,,Fil2,01DEC1997,Female,Married
1035312,05DEC1984,Dr.,Fil2,01SEP1997,Male,Single
1035313,14DEC1935,,Fil4,01SEP2000,Female,Single
1035315,03FEB1969,,Fil1,01JUN2000,Male,Single
1035317,01JAN1968,,Fil1,01APR2000,Male,Single
1035320,13DEC1966,,Fil1,01NOV2000,Male,Single
1035322,05APR1958,,Fil4,01APR2000,Male,Married
1035323,06JAN1961,,Fil4,01APR1999,Male,Single
1035325,19APR1962,,Fil4,01JUL1996,Male,Married
1035326,01JAN1933,Mag.,Fil2,01NOV2003,Female,Married
1035328,05MAY1961,,Fil1,01AUG1993,Male,Single
1035329,09JUN1931,,Fil4,01APR1999,Male,Single
1035330,15FEB1956,,Fil4,01DEC1996,Female,Married
1035331,08MAY1966,,Fil2,01JUL2002,Male,Married
1035332,12APR1952,,Fil1,01DEC1999,Female,Married
1035334,24NOV1947,,Fil2,01SEP1999,Male,Married
1035336,18MAY1969,,Fil1,01AUG1999,Female,Married
1035337,19NOV1964,Mag.,Fil2,01DEC1992,Male,Married
1035338,20APR1957,,Fil2,01FEB1996,Male,Married
1035340,08APR1948,,Fil4,01JAN2000,Female,Married
1035341,11APR1968,Mag.,Fil1,01JAN1997,Male,Married
1035343,19OCT1957,,Fil3,01JUN1996,Female,Married
1035344,15FEB1954,,Fil2,01JAN1998,Male,Married
1035345,17MAR1958,DI.,Fil2,01JUN2003,Male,Divorce
1035346,13DEC1962,,Fil2,01JAN2003,Male,Married
1035347,05OCT1961,,Fil2,01FEB1995,Male,Married
1035349,12SEP1961,,Fil2,01APR1996,Male,Married
1035351,01APR1948,Mag.,Fil2,01OCT1996,Male,Married
1035353,13JUL1958,,Fil2,01AUG1999,Female,Married
1035356,24APR1951,,Fil1,01OCT1996,Male,Single
1035359,22SEP1947,,Fil1,01APR1994,Male,Single
1035362,24DEC1981,,Fil1,01NOV1996,Male,Single
1035364,13JUL1964,,Fil1,01SEP1993,Male,Married
1035366,22FEB1959,Ing.,Fil2,01MAR1993,Female,Single
1035368,15MAY1954,,Fil2,01JAN1998,Male,Married
1035369,07OCT1963,,Fil2,01JUL1996,Male,Married
1035370,18FEB1966,,Fil2,01MAY1999,Female,Single
1035371,24JAN1958,,Fil2,01OCT1996,Male,Single
1035375,07DEC1963,,Fil4,01OCT2002,Male,Married
1035376,16AUG1959,,Fil1,01MAY1999,Male,Single
1035377,20JUN1946,,Fil3,01APR2000,Male,Divorce
1035379,18JUN1961,,Fil4,01JUL2002,Male,Married
1035380,26DEC1935,,Fil2,01DEC2000,Male,Married
1035381,18DEC1961,,Fil1,01NOV2000,Male,Single
1035382,06MAY1955,,Fil2,01NOV2000,Male,Single
1035385,07SEP1962,Dr.,Fil1,01FEB2002,Male,Single
1035386,09MAY1963,Mag.,Fil4,01MAR1997,Male,Single
1035390,15AUG1952,DI.,Fil2,01OCT1993,Female,Divorce
1035392,20FEB1963,DI.,Fil4,01NOV1978,Male,Single
1035393,02APR1948,,Fil2,01NOV2001,Female,Married
1035394,30AUG1949,Ing.,Fil3,01JUN1999,Female,Single
1035397,13APR1958,,Fil2,01JUN1997,Male,Single
1035399,30JUN1947,,Fil3,01DEC2003,Male,Married
1035400,31DEC1965,,Fil3,01SEP1999,Male,Single
1035401,26JAN1954,,Fil1,01OCT2001,Female,Single
1035402,25MAR1959,,Fil4,01NOV1999,Male,Single
1035403,07JAN1961,,Fil4,01OCT2001,Female,Married
1035404,13AUG1957,,Fil2,01SEP1992,Male,Single
1035408,20OCT1956,,Fil2,01OCT2000,Male,Married
1035409,17APR1967,,Fil2,01NOV1999,Male,Single
1035410,21JAN1935,,Fil3,01JAN1999,Male,Married
1035412,25DEC1985,DI.,Fil2,01JUL1992,Male,Married
1035413,30JAN1958,,Fil2,01JUN2001,Female,Married
1035414,10JAN1966,,Fil4,01SEP1996,Male,Married
1035415,07JAN1955,,Fil2,01FEB2000,Male,Married
1035416,02JUN1938,,Fil3,01MAY1999,Female,Single
1035418,02MAY1959,,Fil1,01MAR2002,Male,Single
1035419,23JUL1963,Mag.,Fil1,01APR2000,Male,Single
1035420,20MAY1956,DI.,Fil2,01JUN1995,Male,Married
1035421,25NOV1963,,Fil2,01JUL1999,Male,Single
1035428,25OCT1964,,Fil2,01JAN2000,Female,Single
1035429,21SEP1959,,Fil3,01NOV2003,Female,Single
1035430,19OCT1958,,Fil2,01SEP1999,Male,Divorce
1035431,26OCT1975,Mag.,Fil3,01AUG1999,Female,Married
1035432,28JUL1971,,Fil1,01MAY1998,Female,Married
1035433,05JUL1951,,Fil3,01JUN1999,Male,Single
1035434,24OCT1969,,Fil2,01MAR2002,Male,Married
1035438,29SEP1961,,Fil4,01NOV2001,Female,Single
1035440,02JUN1948,,Fil2,01JAN1996,Male,Married
1035441,24DEC1956,,Fil1,01MAY2000,Female,Married
1035443,18DEC1955,Mag.,Fil4,01APR1999,Male,Single
1035444,15DEC1960,,Fil2,01FEB2002,Male,Single
1035446,20MAY1981,,Fil2,01MAY1991,Male,Single
1035447,06FEB1952,,Fil3,01JUL1995,Female,Married
1035450,22JUL1979,,Fil4,01FEB1999,Male,Single
1035452,10NOV1967,,Fil4,01SEP1998,Male,Divorce
1035453,27MAY1949,,Fil2,01MAY1996,Male,Married
1035454,29SEP1947,,Fil1,01AUG1998,Male,Married
1035456,31MAY1959,,Fil2,01OCT1996,Male,Married
1035459,24NOV1962,,Fil3,01MAR1999,Male,Divorce
1035460,07DEC1968,,Fil2,01DEC1996,Male,Divorce
1035464,22AUG1955,,Fil4,,Male,Single
1035465,18SEP1957,,Fil4,01JUL1994,Male,Married
1035466,29JUN1972,,Fil1,01FEB2002,Female,Married
1035470,02MAY1964,,Fil2,01DEC1999,Male,Single
1035471,13SEP1947,,Fil2,01DEC1999,Male,Single
1035472,26DEC1961,,Fil2,01JUL1999,Male,Single
1035474,31MAR1973,,Fil1,01JAN2000,Male,Single
1035475,,,Fil1,01OCT1996,Male,Single
1035477,05SEP1969,,Fil2,01MAR1999,Male,Single
1035479,23APR1959,,Fil1,01JUL2000,Male,Single
1035484,30APR1955,,Fil4,01JAN1993,Male,Married
1035485,08OCT1967,Mag.,Fil1,01MAR2000,Male,Divorce
1035489,18JAN1975,,Fil4,01MAY2000,Male,Married
1035491,05OCT1957,,Fil4,01MAR1997,Male,Single
1035493,31JUL1967,,Fil2,01JUL1974,Female,Single
1035494,18AUG1954,,Fil2,01APR1996,Female,Single
1035495,27FEB1963,Mag.,Fil4,01MAR1996,Female,Married
1035496,18DEC1956,,Fil1,01MAY1989,Male,Married
1035497,17JUL1960,,Fil1,01MAY1999,Male,Married
1035498,01JAN1959,,Fil2,01MAY1996,Female,Married
1035500,22NOV1962,,Fil4,01OCT1999,Male,Married
1035501,26JUN1952,,Fil4,01JUL1996,Female,Single
1035503,26SEP1960,,Fil2,01DEC2003,Female,Single
1035505,02APR1954,,Fil2,01MAR1999,Male,Married
1035506,24JUN1952,DI.,Fil2,01AUG1999,Female,Married
1035508,10JUN1961,Ing.,Fil1,01MAY1996,Female,Single
1035509,19DEC1979,,Fil2,01MAR1996,Male,Single
1035510,15MAY1959,,Fil2,01MAY1997,Male,Married
1035511,24AUG1965,,Fil2,01NOV1999,Male,Married
1035512,28JUN1965,,Fil2,01FEB1998,Male,Single
1035513,19NOV1953,,Fil2,01MAR1993,Male,Married
1035514,20MAR1961,,Fil1,01OCT1989,Male,Single
1035517,16JUN1954,,Fil2,01DEC1997,Male,Single
1035519,06NOV1964,,Fil1,01JUL1997,Male,Married
1035520,22MAR1951,,Fil4,01MAR2000,Male,Single
1035521,25JUL1953,,Fil4,01MAY1999,Male,Married
1035523,17NOV1958,,Fil2,01MAY2000,Male,Married
1035524,15JAN1960,,Fil1,01NOV2001,Male,Single
1035525,02AUG1947,,Fil2,01AUG1996,Female,Single
1035526,23JUN1980,,Fil2,01MAY1999,Male,Married
1035527,16SEP1972,,Fil3,01DEC1995,Female,Single
1035528,06FEB1943,,Fil2,01NOV1999,Male,Married
1035531,18NOV1968,,Fil1,01FEB1998,Female,Single
1035533,15OCT1932,,Fil1,01JAN1996,Female,Single
1035534,04JUN1967,,Fil3,01MAR1997,Male,Divorce
1035535,05SEP1956,Mag.,Fil4,01FEB1995,Female,Married
1035536,15MAR1958,Mag.,Fil2,01JUN2002,Male,Married
1035537,24MAY1950,,Fil4,01AUG1988,Male,Married
1035538,09MAY1954,Ing.,Fil4,01SEP1996,Female,Married
1035539,07MAY1958,Mag.,Fil4,01AUG1995,Male,Married
1035540,23JUL1959,,Fil4,01JAN2002,Male,Single
1035542,29DEC1954,,Fil2,01FEB1996,Male,Single
1035543,29JUL1951,Mag.,Fil2,01NOV2002,Male,Divorce
1035544,12DEC1965,Ing.,Fil2,01MAY1995,Male,Single
1035547,27OCT1972,,Fil2,01DEC2002,Male,Divorce
1035548,18OCT1963,,Fil2,01NOV2002,Male,Married
1035549,11AUG1950,,Fil1,01JAN1999,Female,Single
1035551,12JAN1968,,Fil1,01JUN1996,Male,Married
1035552,07AUG1966,,Fil4,01OCT2002,Female,Married
1035553,24APR1942,,Fil4,01JAN2000,Female,Married
1035555,22MAR1942,,Fil1,01JAN1996,Male,Single
1035557,28FEB1954,,Fil1,01DEC2000,Male,Single
1035558,24MAR1963,,Fil2,01JAN1995,Female,Married
1035561,12FEB1965,,Fil2,01APR1999,Male,Single
1035562,03MAR1960,,Fil3,01FEB1998,Male,Single
1035563,10MAY1966,Mag.,Fil1,01JUN1999,Female,Married
1035564,29MAR1958,,Fil3,01MAY1996,Male,Married
1035565,27MAY1946,,Fil2,01APR1994,Female,Married
1035566,,,Fil3,01JAN2002,Female,Single
1035567,05JUN1950,,Fil4,01MAY1996,Female,Single
1035568,09DEC1962,Mag.,Fil2,01AUG1998,Male,Married
1035569,,,Fil3,01DEC2003,Female,Married
1035571,28JAN1971,,Fil2,01JUN1985,Female,Married
1035572,02DEC1931,,Fil2,01APR1999,Male,Single
1035573,27FEB1956,,Fil4,01MAR1996,Female,Married
1035574,11APR1956,Mag.,Fil1,01DEC1988,Male,Married
1035578,19JAN1954,,Fil1,01FEB1998,Male,Married
1035579,05SEP1946,,Fil4,01NOV1999,Female,Married
1035582,13AUG1964,Ing.,Fil4,01OCT1994,Female,Single
1035583,10JUL1951,,Fil2,01DEC1999,Male,Married
1035587,09JAN1954,DI.,Fil1,01AUG2000,Male,Single
1035588,20APR1969,,Fil4,01SEP1999,Male,Single
1035589,07MAR1962,Mag.,Fil4,01APR1996,Male,Single
1035590,05JUN1954,,Fil1,01JAN2003,Male,Married
1035591,21MAR1934,DI.,Fil2,01MAY2003,Male,Single
1035594,30MAY1962,,Fil1,01MAR1995,Male,Single
1035597,06NOV1980,DI.,Fil2,01JAN2003,Male,Married
1035600,12MAY1962,,Fil2,01JAN1998,Female,Single
1035604,09DEC1971,,Fil2,01APR1999,Male,Single
1035605,05FEB1954,,Fil2,01JUL1993,Male,Single
1035606,14OCT1938,,Fil2,01NOV2003,Male,Single
1035607,18APR1945,,Fil2,01JUL1998,Female,Married
1035608,30JUL1967,,Fil2,01JUN1989,Male,Married
1035609,24FEB1953,,Fil2,01DEC1999,Female,Married
1035611,07SEP1961,Ing.,Fil1,01AUG1999,Male,Single
1035612,,,Fil1,01JUN1993,Male,Single
1035613,14JUN1950,,Fil2,01MAR1995,Male,Divorce
1035614,22MAR1974,,Fil2,01MAR1991,Female,Single
1035615,17SEP1956,,Fil2,01MAY1996,Male,Single
1035616,20JAN1962,,Fil4,01JAN2003,Male,Single
1035619,19MAY1958,,Fil1,01JAN1999,Male,Married
1035620,20MAY1982,Dr.,Fil1,01FEB2001,Male,Single
