LeasingID,CustID,StartDate,EndDate,Value,AnnualRate
23812,1036137,27MAR2012:00:00:00,16AUG2025:00:00:00,407844,210.33732719
13792,1020198,28MAR2012:00:00:00,06MAR2025:00:00:00,171951,78.1384859
13955,1020466,28MAR2012:00:00:00,07MAY2020:00:00:00,116204,113.48564135
14894,1021971,28MAR2012:00:00:00,30OCT2021:00:00:00,341877,170.13860139
15283,1022580,28MAR2012:00:00:00,01SEP2027:00:00:00,118523,168.75243843
15599,1023106,28MAR2012:00:00:00,10MAY2029:00:00:00,855984,220.0404679
15954,1023668,28MAR2012:00:00:00,14AUG2026:00:00:00,843120,138.25685334
20110,1030385,28MAR2012:00:00:00,19AUG2015:00:00:00,910431,196.4756976
20831,1031489,28MAR2012:00:00:00,27MAY2022:00:00:00,802416,147.95999405
23681,1035925,28MAR2012:00:00:00,06OCT2021:00:00:00,32573,228.35744566
25662,1038974,28MAR2012:00:00:00,10APR2027:00:00:00,727614,171.52476435
7689,1010819,29MAR2012:00:00:00,24JAN2026:00:00:00,119361,89.22778957
7701,1010833,29MAR2012:00:00:00,22JAN2030:00:00:00,366422,164.59394955
9103,1012983,29MAR2012:00:00:00,06SEP2022:00:00:00,877646,76.752322941
9619,1013725,29MAR2012:00:00:00,20OCT2025:00:00:00,582981,188.15871985
9688,1013844,29MAR2012:00:00:00,05NOV2017:00:00:00,627341,185.38639393
13572,1019853,29MAR2012:00:00:00,15NOV2020:00:00:00,64045,249.14989004
16674,1024803,29MAR2012:00:00:00,17APR2020:00:00:00,908943,271.32849738
22074,1033419,29MAR2012:00:00:00,16OCT2027:00:00:00,678819,94.772441405
22989,1034869,29MAR2012:00:00:00,10SEP2020:00:00:00,275485,119.72337466
25967,1039415,29MAR2012:00:00:00,02MAY2029:00:00:00,307634,145.18766813
1330,1000546,30MAR2012:00:00:00,21SEP2028:00:00:00,281988,189.54488281
4553,1005758,30MAR2012:00:00:00,23JUN2028:00:00:00,5570,75.366159982
8797,1012513,30MAR2012:00:00:00,25MAY2025:00:00:00,143626,195.08953464
9481,1013536,30MAR2012:00:00:00,16AUG2021:00:00:00,479605,179.8417421
9588,1013683,30MAR2012:00:00:00,28OCT2029:00:00:00,214542,185.38639393
10016,1014345,30MAR2012:00:00:00,30MAY2012:00:00:00,689999,127.34727094
10823,1015594,30MAR2012:00:00:00,19NOV2015:00:00:00,413825,189.54488281
11503,1016570,30MAR2012:00:00:00,11OCT2028:00:00:00,766264,156.2769718
13016,1018951,30MAR2012:00:00:00,10MAY2015:00:00:00,606463,104.47558212
14860,1021921,30MAR2012:00:00:00,25SEP2013:00:00:00,53997,149.34615701
17068,1025446,30MAR2012:00:00:00,22AUG2029:00:00:00,367515,116.25796727
19792,1029919,30MAR2012:00:00:00,24APR2026:00:00:00,967216,41.465074583
19890,1030063,30MAR2012:00:00:00,01OCT2012:00:00:00,983102,102.39633768
20128,1030419,30MAR2012:00:00:00,09JAN2014:00:00:00,931583,165.98011251
20970,1031713,30MAR2012:00:00:00,21APR2012:00:00:00,751563,214.49581607
23249,1035267,30MAR2012:00:00:00,03APR2029:00:00:00,193569,182.61406802
1106,1000173,31MAR2012:00:00:00,06DEC2019:00:00:00,584524,150.73231996
6659,1009238,31MAR2012:00:00:00,02DEC2014:00:00:00,91503,254.69454187
13982,1020526,31MAR2012:00:00:00,20MAY2027:00:00:00,896876,111.91975712
13996,1020547,31MAR2012:00:00:00,26OCT2015:00:00:00,471653,66.41600784
14676,1021623,31MAR2012:00:00:00,01DEC2017:00:00:00,614200,239.44674933
15028,1022178,31MAR2012:00:00:00,20APR2024:00:00:00,699983,87.841626611
16024,1023769,31MAR2012:00:00:00,18APR2012:00:00:00,90677,228.35744566
21496,1032537,31MAR2012:00:00:00,21MAR2021:00:00:00,379953,208.95116423
22193,1033611,31MAR2012:00:00:00,27MAY2016:00:00:00,616665,143.80150517
24337,1036956,31MAR2012:00:00:00,24AUG2012:00:00:00,418657,49.029063765
25933,1039360,31MAR2012:00:00:00,01JAN2024:00:00:00,724809,164.59394955
26086,1039600,31MAR2012:00:00:00,05JUL2020:00:00:00,341189,195.08953464
1036,1000049,01APR2012:00:00:00,24APR2017:00:00:00,905380,95.465522884
3773,1004450,01APR2012:00:00:00,29APR2017:00:00:00,730232,98.930930281
5399,1007274,01APR2012:00:00:00,06JUN2017:00:00:00,954971,161.82162363
7144,1009958,01APR2012:00:00:00,23DEC2017:00:00:00,619180,177.06941618
9454,1013494,01APR2012:00:00:00,02MAR2015:00:00:00,933111,174.29709026
13169,1019181,01APR2012:00:00:00,05DEC2016:00:00:00,19131,129.93987558
14709,1021663,01APR2012:00:00:00,08APR2012:00:00:00,534989,190.93104577
16626,1024746,01APR2012:00:00:00,10OCT2020:00:00:00,653265,94.079359926
17814,1026649,01APR2012:00:00:00,28OCT2026:00:00:00,853328,197.86186056
19416,1029261,01APR2012:00:00:00,24JAN2021:00:00:00,766648,92.000115487
19859,1030024,01APR2012:00:00:00,09MAY2017:00:00:00,679423,208.95116423
20327,1030754,01APR2012:00:00:00,16SEP2019:00:00:00,608993,254.69454187
2117,1001795,02APR2012:00:00:00,16NOV2028:00:00:00,374102,203.4065124
2959,1003143,02APR2012:00:00:00,20MAY2022:00:00:00,518394,232.51593453
8776,1012477,02APR2012:00:00:00,22JAN2030:00:00:00,216640,94.079359926
8909,1012680,02APR2012:00:00:00,30JUL2023:00:00:00,641597,125.78138671
11555,1016649,02APR2012:00:00:00,21OCT2021:00:00:00,70740,200.63418648
11593,1016706,02APR2012:00:00:00,29OCT2027:00:00:00,793264,98.058127531
12227,1017693,02APR2012:00:00:00,01SEP2028:00:00:00,81853,184.00023097
12379,1017922,02APR2012:00:00:00,03JUL2025:00:00:00,333891,186.77255689
14745,1021724,02APR2012:00:00:00,23APR2025:00:00:00,726115,117.46440895
15068,1022234,02APR2012:00:00:00,27MAY2028:00:00:00,293536,156.2769718
15118,1022310,02APR2012:00:00:00,14JAN2025:00:00:00,145645,220.0404679
15760,1023362,02APR2012:00:00:00,28DEC2012:00:00:00,468955,153.50464588
17025,1025385,02APR2012:00:00:00,08AUG2025:00:00:00,635008,135.48452742
24486,1037213,02APR2012:00:00:00,21JUN2016:00:00:00,964233,67.742263709
26092,1039606,02APR2012:00:00:00,08JUL2026:00:00:00,464144,99.624011761
6500,1008990,03APR2012:00:00:00,21JUL2019:00:00:00,340248,224.19895678
10059,1014422,03APR2012:00:00:00,06AUG2020:00:00:00,369653,80.910811817
10626,1015293,03APR2012:00:00:00,10NOV2020:00:00:00,420004,94.079359926
11674,1016839,03APR2012:00:00:00,05JUL2020:00:00:00,190394,228.35744566
12025,1017361,03APR2012:00:00:00,20SEP2019:00:00:00,549265,74.673078503
12906,1018749,03APR2012:00:00:00,09MAY2016:00:00:00,444472,215.88197903
14630,1021541,03APR2012:00:00:00,14JUL2018:00:00:00,538709,53.016432572
14733,1021701,03APR2012:00:00:00,22DEC2021:00:00:00,396958,178.45557914
20089,1030362,03APR2012:00:00:00,29MAR2022:00:00:00,813554,98.930930281
21199,1032077,03APR2012:00:00:00,26DEC2020:00:00:00,94820,174.29709026
22854,1034671,03APR2012:00:00:00,10MAY2013:00:00:00,218382,170.13860139
23329,1035392,03APR2012:00:00:00,06MAY2029:00:00:00,689161,186.77255689
24611,1037415,03APR2012:00:00:00,09DEC2020:00:00:00,312961,286.57628992
25576,1038859,03APR2012:00:00:00,17JAN2013:00:00:00,540311,161.82162363
8291,1011775,04APR2012:00:00:00,06MAR2025:00:00:00,415871,160.43546068
13729,1020080,04APR2012:00:00:00,14SEP2014:00:00:00,8790,186.77255689
13771,1020159,04APR2012:00:00:00,02OCT2020:00:00:00,467212,136.87069038
15497,1022948,04APR2012:00:00:00,11OCT2021:00:00:00,417082,123.00906079
24231,1036784,04APR2012:00:00:00,02FEB2024:00:00:00,952217,150.73231996
1060,1000086,05APR2012:00:00:00,24MAR2020:00:00:00,808278,179.8417421
1589,1000954,05APR2012:00:00:00,07JAN2022:00:00:00,409469,195.08953464
5083,1006696,05APR2012:00:00:00,12MAR2023:00:00:00,292010,160.43546068
5238,1006972,05APR2012:00:00:00,23AUG2014:00:00:00,130320,80.910811817
5246,1006994,05APR2012:00:00:00,16OCT2021:00:00:00,787308,226.9712827
6661,1009245,05APR2012:00:00:00,08JAN2026:00:00:00,625301,80.217730338
11605,1016730,05APR2012:00:00:00,02MAY2029:00:00:00,813891,228.35744566
17264,1025762,05APR2012:00:00:00,17JUN2027:00:00:00,348779,72.593834065
17746,1026537,05APR2012:00:00:00,03MAY2025:00:00:00,613195,164.59394955
17822,1026663,05APR2012:00:00:00,13MAY2022:00:00:00,765962,188.15871985
19658,1029663,05APR2012:00:00:00,21FEB2021:00:00:00,306522,178.45557914
21039,1031818,05APR2012:00:00:00,16AUG2014:00:00:00,534017,134.09836446
25284,1038418,05APR2012:00:00:00,31MAR2030:00:00:00,620933,51.108308204
4523,1005708,06APR2012:00:00:00,18DEC2017:00:00:00,911739,59.425285956
5301,1007080,06APR2012:00:00:00,03NOV2023:00:00:00,300834,168.75243843
5909,1008145,06APR2012:00:00:00,18JUN2028:00:00:00,59476,240.83291228
6064,1008351,06APR2012:00:00:00,22MAY2028:00:00:00,695859,60.118367436
9187,1013116,06APR2012:00:00:00,16OCT2025:00:00:00,663836,221.42663086
17356,1025904,06APR2012:00:00:00,13MAR2026:00:00:00,36526,140.51581904
19664,1029671,06APR2012:00:00:00,18AUG2028:00:00:00,226186,117.46440895
21211,1032092,06APR2012:00:00:00,17APR2028:00:00:00,613982,160.43546068
2345,1002178,07APR2012:00:00:00,12JUL2029:00:00:00,313094,261.62535667
6067,1008353,07APR2012:00:00:00,13OCT2015:00:00:00,523959,202.02034944
6733,1009357,07APR2012:00:00:00,28MAY2012:00:00:00,566274,110.53359416
9958,1014259,07APR2012:00:00:00,05AUG2020:00:00:00,73645,105.1686636
11523,1016595,07APR2012:00:00:00,25APR2013:00:00:00,111380,89.741149778
15207,1022450,07APR2012:00:00:00,18MAY2026:00:00:00,102890,98.237848802
17040,1025400,07APR2012:00:00:00,18JAN2021:00:00:00,363248,65.029844882
18221,1027303,07APR2012:00:00:00,08NOV2022:00:00:00,20011,217.26814199
20025,1030271,07APR2012:00:00:00,09APR2021:00:00:00,775171,94.772441405
22953,1034821,07APR2012:00:00:00,25OCT2025:00:00:00,769754,218.65430494
24393,1037067,07APR2012:00:00:00,02APR2016:00:00:00,211421,149.34615701
25680,1039002,07APR2012:00:00:00,01NOV2022:00:00:00,942133,99.624011761
4622,1005894,08APR2012:00:00:00,10MAY2017:00:00:00,291390,163.20778659
4863,1006308,08APR2012:00:00:00,28NOV2020:00:00:00,779754,76.059241462
11099,1015989,08APR2012:00:00:00,29JUL2021:00:00:00,28050,231.12977157
11346,1016344,08APR2012:00:00:00,19JUL2022:00:00:00,258326,211.72349015
13200,1019238,08APR2012:00:00:00,30JAN2017:00:00:00,741923,154.89080884
16490,1024526,08APR2012:00:00:00,07FEB2014:00:00:00,595202,188.15871985
17023,1025382,08APR2012:00:00:00,16OCT2014:00:00:00,723620,160.43546068
5282,1007057,09APR2012:00:00:00,27OCT2020:00:00:00,155695,154.89080884
6408,1008836,09APR2012:00:00:00,13AUG2015:00:00:00,730251,156.2769718
6914,1009607,09APR2012:00:00:00,22FEB2028:00:00:00,23171,134.09836446
8963,1012771,09APR2012:00:00:00,16OCT2029:00:00:00,599331,74.673078503
10797,1015547,09APR2012:00:00:00,04SEP2012:00:00:00,236404,229.74360861
11529,1016605,09APR2012:00:00:00,05NOV2021:00:00:00,59669,132.7122015
12038,1017374,09APR2012:00:00:00,13JAN2023:00:00:00,71316,197.86186056
20077,1030347,09APR2012:00:00:00,04DEC2017:00:00:00,893498,89.22778957
21632,1032727,09APR2012:00:00:00,16FEB2018:00:00:00,640871,192.31720873
24049,1036531,09APR2012:00:00:00,03AUG2018:00:00:00,519629,78.1384859
25443,1038658,09APR2012:00:00:00,09OCT2029:00:00:00,965777,0
3501,1004021,10APR2012:00:00:00,26FEB2027:00:00:00,678645,58.561084407
3657,1004275,10APR2012:00:00:00,09AUG2025:00:00:00,646424,202.02034944
3793,1004475,10APR2012:00:00:00,22NOV2012:00:00:00,191831,71.207671106
4003,1004850,10APR2012:00:00:00,06JUN2027:00:00:00,516998,256.08070483
5544,1007524,10APR2012:00:00:00,22JAN2018:00:00:00,938942,235.28826045
7588,1010664,10APR2012:00:00:00,24FEB2018:00:00:00,28639,239.44674933
8188,1011616,10APR2012:00:00:00,30MAY2025:00:00:00,938785,278.25931217
9697,1013853,10APR2012:00:00:00,21NOV2029:00:00:00,854083,105.1686636
11184,1016119,10APR2012:00:00:00,27JAN2026:00:00:00,479810,139.64301629
14697,1021651,10APR2012:00:00:00,11JAN2026:00:00:00,714978,254.69454187
15218,1022469,10APR2012:00:00:00,03JUN2025:00:00:00,490998,131.32603854
18316,1027467,10APR2012:00:00:00,26FEB2018:00:00:00,836251,110.02023395
23595,1035786,10APR2012:00:00:00,28JUL2020:00:00:00,880556,92.000115487
24558,1037328,10APR2012:00:00:00,11OCT2029:00:00:00,543849,76.752322941
24586,1037384,10APR2012:00:00:00,28OCT2026:00:00:00,633813,233.90209749
25129,1038207,10APR2012:00:00:00,03NOV2020:00:00:00,78225,91.307034008
2641,1002629,11APR2012:00:00:00,11SEP2021:00:00:00,849389,228.35744566
5344,1007170,11APR2012:00:00:00,21JAN2024:00:00:00,341263,242.21907524
8112,1011505,11APR2012:00:00:00,05NOV2019:00:00:00,706069,94.772441405
9637,1013760,11APR2012:00:00:00,13OCT2028:00:00:00,99560,60.118367436
9988,1014294,11APR2012:00:00:00,09NOV2022:00:00:00,625231,103.78250064
11168,1016101,11APR2012:00:00:00,04OCT2013:00:00:00,913949,185.38639393
21827,1033034,11APR2012:00:00:00,09OCT2023:00:00:00,809530,64.276856312
22663,1034396,11APR2012:00:00:00,13FEB2024:00:00:00,450764,192.31720873
23464,1035600,11APR2012:00:00:00,10JAN2020:00:00:00,112439,71.207671106
1920,1001457,12APR2012:00:00:00,21SEP2019:00:00:00,419212,167.36627547
3259,1003612,12APR2012:00:00:00,03JAN2015:00:00:00,743346,206.17883832
3589,1004157,12APR2012:00:00:00,30JUN2022:00:00:00,221854,175.68325322
5435,1007348,12APR2012:00:00:00,26JUN2020:00:00:00,681885,117.46440895
5545,1007525,12APR2012:00:00:00,07JUN2024:00:00:00,802012,58.099030088
6616,1009159,12APR2012:00:00:00,10JAN2024:00:00:00,951415,197.86186056
7289,1010208,12APR2012:00:00:00,17AUG2027:00:00:00,446555,172.9109273
14314,1021028,12APR2012:00:00:00,08SEP2014:00:00:00,282033,85.069300694
17849,1026710,12APR2012:00:00:00,06SEP2020:00:00:00,39730,159.04929772
19511,1029429,12APR2012:00:00:00,30APR2016:00:00:00,468053,165.98011251
19651,1029654,12APR2012:00:00:00,07MAY2029:00:00:00,140545,89.920871049
21738,1032892,12APR2012:00:00:00,21JUN2013:00:00:00,85709,95.465522884
23045,1034961,12APR2012:00:00:00,13MAY2012:00:00:00,727253,119.72337466
1154,1000233,13APR2012:00:00:00,24NOV2026:00:00:00,847248,186.77255689
1463,1000776,13APR2012:00:00:00,19JUL2022:00:00:00,564759,229.74360861
9478,1013533,13APR2012:00:00:00,15APR2028:00:00:00,250317,82.296974776
12620,1018291,13APR2012:00:00:00,03FEB2021:00:00:00,367145,181.22790506
12649,1018332,13APR2012:00:00:00,14JAN2029:00:00:00,94430,240.83291228
18515,1027786,13APR2012:00:00:00,29JUN2028:00:00:00,326692,98.237848802
3901,1004656,14APR2012:00:00:00,02JAN2025:00:00:00,908190,215.88197903
5289,1007066,14APR2012:00:00:00,28APR2012:00:00:00,623118,87.148545132
10335,1014845,14APR2012:00:00:00,19DEC2029:00:00:00,550583,203.4065124
12513,1018125,14APR2012:00:00:00,24AUG2028:00:00:00,14900,115.56488579
13221,1019271,14APR2012:00:00:00,08APR2014:00:00:00,79046,65.953953521
18882,1028390,14APR2012:00:00:00,31DEC2024:00:00:00,477835,150.73231996
19283,1029019,14APR2012:00:00:00,13JUL2016:00:00:00,671640,144.67430792
25030,1038037,14APR2012:00:00:00,07OCT2014:00:00:00,579774,94.079359926
4113,1005036,15APR2012:00:00:00,14JUN2015:00:00:00,504210,188.15871985
7653,1010756,15APR2012:00:00:00,04FEB2023:00:00:00,900367,123.00906079
7895,1011166,15APR2012:00:00:00,31MAR2019:00:00:00,664193,172.9109273
12860,1018684,15APR2012:00:00:00,26MAR2027:00:00:00,843153,174.29709026
16183,1023996,15APR2012:00:00:00,12SEP2015:00:00:00,450036,178.45557914
17793,1026613,15APR2012:00:00:00,07JUL2021:00:00:00,787785,232.51593453
22757,1034537,15APR2012:00:00:00,23AUG2019:00:00:00,846165,139.64301629
25178,1038275,15APR2012:00:00:00,01SEP2020:00:00:00,791748,83.683137735
1901,1001432,16APR2012:00:00:00,21OCT2025:00:00:00,840308,145.18766813
2002,1001610,16APR2012:00:00:00,25OCT2020:00:00:00,247534,73.979997023
3941,1004754,16APR2012:00:00:00,13DEC2020:00:00:00,213718,165.98011251
6956,1009677,16APR2012:00:00:00,09MAY2028:00:00:00,686053,226.9712827
8243,1011700,16APR2012:00:00:00,05APR2021:00:00:00,1952,120.41645614
23002,1034896,16APR2012:00:00:00,10MAY2017:00:00:00,620417,163.20778659
25142,1038219,16APR2012:00:00:00,12APR2026:00:00:00,402448,111.91975712
1772,1001231,17APR2012:00:00:00,21OCT2029:00:00:00,888832,210.33732719
3013,1003231,17APR2012:00:00:00,26JUN2029:00:00:00,522926,207.56500127
5818,1008000,17APR2012:00:00:00,01FEB2026:00:00:00,921083,157.66313476
12346,1017881,17APR2012:00:00:00,29AUG2016:00:00:00,249675,179.8417421
13632,1019948,17APR2012:00:00:00,20NOV2021:00:00:00,833035,90.613952529
14010,1020570,17APR2012:00:00:00,11FEB2026:00:00:00,530571,106.37510528
14118,1020717,17APR2012:00:00:00,21DEC2024:00:00:00,215987,172.9109273
17465,1026068,17APR2012:00:00:00,21FEB2026:00:00:00,856417,134.09836446
17562,1026234,17APR2012:00:00:00,12JUN2015:00:00:00,676394,124.57494502
18276,1027400,17APR2012:00:00:00,29MAR2016:00:00:00,548766,224.19895678
19068,1028713,17APR2012:00:00:00,11SEP2018:00:00:00,607767,94.079359926
20557,1031093,17APR2012:00:00:00,26SEP2012:00:00:00,256068,238.06058637
21372,1032328,17APR2012:00:00:00,18APR2014:00:00:00,297018,126.65418946
21628,1032721,17APR2012:00:00:00,30DEC2029:00:00:00,408940,253.30837891
22774,1034572,17APR2012:00:00:00,03DEC2014:00:00:00,767295,128.55371262
23931,1036324,17APR2012:00:00:00,10JUL2025:00:00:00,372375,238.06058637
1407,1000680,18APR2012:00:00:00,08JAN2014:00:00:00,329390,103.60277937
3376,1003824,18APR2012:00:00:00,23DEC2027:00:00:00,33816,111.40639691
4485,1005633,18APR2012:00:00:00,10MAR2024:00:00:00,399497,161.82162363
4654,1005949,18APR2012:00:00:00,15JUN2027:00:00:00,45859,95.285801613
4857,1006300,18APR2012:00:00:00,24MAY2024:00:00:00,503123,135.48452742
15947,1023652,18APR2012:00:00:00,21JUL2018:00:00:00,451568,40.712086013
17147,1025586,18APR2012:00:00:00,09DEC2023:00:00:00,190245,145.18766813
18302,1027447,18APR2012:00:00:00,10DEC2018:00:00:00,773231,147.95999405
22247,1033699,18APR2012:00:00:00,05FEB2027:00:00:00,46979,228.35744566
22874,1034695,18APR2012:00:00:00,06SEP2026:00:00:00,372921,189.54488281
22963,1034832,18APR2012:00:00:00,22AUG2028:00:00:00,632696,174.29709026
24185,1036724,18APR2012:00:00:00,11OCT2014:00:00:00,542638,100.31709324
3372,1003821,19APR2012:00:00:00,03MAR2017:00:00:00,119940,85.069300694
4478,1005621,19APR2012:00:00:00,14JUL2026:00:00:00,38100,206.17883832
7702,1010837,19APR2012:00:00:00,03APR2026:00:00:00,283462,182.61406802
8784,1012489,19APR2012:00:00:00,27MAY2025:00:00:00,554616,207.56500127
10840,1015616,19APR2012:00:00:00,28JUL2022:00:00:00,192682,131.32603854
11102,1015992,19APR2012:00:00:00,11OCT2013:00:00:00,855927,80.217730338
12204,1017654,19APR2012:00:00:00,04JUN2028:00:00:00,764266,208.95116423
16301,1024207,19APR2012:00:00:00,11FEB2027:00:00:00,706392,242.21907524
19535,1029466,19APR2012:00:00:00,05NOV2020:00:00:00,645319,141.02917925
19828,1029988,19APR2012:00:00:00,16AUG2021:00:00:00,957759,57.346041518
21965,1033242,19APR2012:00:00:00,04MAY2027:00:00:00,258604,200.63418648
24569,1037344,19APR2012:00:00:00,27DEC2021:00:00:00,733637,235.28826045
2162,1001884,20APR2012:00:00:00,19JUN2020:00:00:00,765326,206.17883832
4423,1005531,20APR2012:00:00:00,08NOV2021:00:00:00,4429,94.772441405
9383,1013396,20APR2012:00:00:00,13JUN2026:00:00:00,101666,199.24802352
10186,1014611,20APR2012:00:00:00,01OCT2025:00:00:00,614814,89.920871049
12483,1018086,20APR2012:00:00:00,07FEB2015:00:00:00,692289,174.29709026
13805,1020217,20APR2012:00:00:00,07DEC2013:00:00:00,753762,210.33732719
22358,1033901,20APR2012:00:00:00,20APR2015:00:00:00,782730,129.42651537
23181,1035170,20APR2012:00:00:00,09MAY2017:00:00:00,905846,211.72349015
3314,1003717,21APR2012:00:00:00,12AUG2015:00:00:00,986963,85.069300694
4343,1005381,21APR2012:00:00:00,28OCT2025:00:00:00,496955,50.415226724
6131,1008442,21APR2012:00:00:00,15AUG2021:00:00:00,634091,103.78250064
8455,1012006,21APR2012:00:00:00,23JUN2023:00:00:00,726494,96.851685843
9061,1012919,21APR2012:00:00:00,23MAY2016:00:00:00,897468,211.72349015
13043,1018985,21APR2012:00:00:00,15JAN2017:00:00:00,953746,142.41534221
15525,1022996,21APR2012:00:00:00,08MAR2026:00:00:00,607090,163.20778659
16007,1023741,21APR2012:00:00:00,12JAN2022:00:00:00,872249,76.752322941
19346,1029133,21APR2012:00:00:00,08SEP2014:00:00:00,386375,226.9712827
21056,1031847,21APR2012:00:00:00,25NOV2019:00:00:00,746145,195.08953464
25692,1039020,21APR2012:00:00:00,11FEB2017:00:00:00,443775,238.06058637
5958,1008216,22APR2012:00:00:00,26DEC2026:00:00:00,68237,210.33732719
6597,1009132,22APR2012:00:00:00,28AUG2012:00:00:00,370968,123.00906079
7130,1009937,22APR2012:00:00:00,22OCT2023:00:00:00,60613,163.20778659
9622,1013737,22APR2012:00:00:00,24JAN2030:00:00:00,794257,249.14989004
16858,1025112,22APR2012:00:00:00,26AUG2024:00:00:00,815319,80.217730338
18605,1027915,22APR2012:00:00:00,16FEB2016:00:00:00,701290,127.16754967
19809,1029961,22APR2012:00:00:00,07JAN2030:00:00:00,610863,281.03163809
22249,1033703,22APR2012:00:00:00,12AUG2018:00:00:00,35521,77.44540442
2730,1002770,23APR2012:00:00:00,18NOV2021:00:00:00,756764,238.06058637
2989,1003183,23APR2012:00:00:00,01MAR2023:00:00:00,478189,184.00023097
3640,1004247,23APR2012:00:00:00,06OCT2018:00:00:00,172206,208.95116423
4431,1005543,23APR2012:00:00:00,14OCT2015:00:00:00,575517,206.17883832
8700,1012372,23APR2012:00:00:00,02JAN2017:00:00:00,3963,139.64301629
11858,1017117,23APR2012:00:00:00,05APR2027:00:00:00,277697,80.217730338
14082,1020670,23APR2012:00:00:00,24OCT2025:00:00:00,893233,132.7122015
14671,1021614,23APR2012:00:00:00,20NOV2025:00:00:00,922691,161.82162363
14936,1022040,23APR2012:00:00:00,23MAR2028:00:00:00,87139,87.148545132
16833,1025070,23APR2012:00:00:00,21MAR2022:00:00:00,128248,204.79267536
17763,1026576,23APR2012:00:00:00,31JUL2026:00:00:00,62502,163.20778659
25810,1039188,23APR2012:00:00:00,22JUL2019:00:00:00,81041,93.386278446
8289,1011770,24APR2012:00:00:00,10FEB2013:00:00:00,548021,170.13860139
13911,1020400,24APR2012:00:00:00,27MAR2021:00:00:00,99936,168.75243843
15799,1023415,24APR2012:00:00:00,14JUN2024:00:00:00,735679,119.72337466
20329,1030758,24APR2012:00:00:00,07OCT2015:00:00:00,178939,97.544767322
20965,1031709,24APR2012:00:00:00,06OCT2029:00:00:00,192083,97.544767322
22575,1034253,24APR2012:00:00:00,09JAN2015:00:00:00,664919,275.48698625
25065,1038085,24APR2012:00:00:00,16APR2015:00:00:00,305518,199.24802352
25806,1039181,24APR2012:00:00:00,26MAR2019:00:00:00,289333,163.20778659
3558,1004100,25APR2012:00:00:00,31AUG2025:00:00:00,543354,123.00906079
9764,1013956,25APR2012:00:00:00,25FEB2021:00:00:00,382952,247.76372708
13187,1019212,25APR2012:00:00:00,05NOV2015:00:00:00,957854,125.78138671
13777,1020171,25APR2012:00:00:00,11JUL2018:00:00:00,658529,202.02034944
14738,1021710,25APR2012:00:00:00,03OCT2016:00:00:00,283721,186.77255689
19244,1028968,25APR2012:00:00:00,01APR2022:00:00:00,445682,193.70337169
22386,1033946,25APR2012:00:00:00,13MAR2030:00:00:00,573409,226.9712827
22849,1034663,25APR2012:00:00:00,16MAY2015:00:00:00,452780,84.376219214
23650,1035884,25APR2012:00:00:00,15OCT2029:00:00:00,916288,141.20890052
24865,1037790,25APR2012:00:00:00,15NOV2014:00:00:00,947296,193.70337169
26132,1039650,25APR2012:00:00:00,23APR2024:00:00:00,385701,243.6052382
2851,1002961,26APR2012:00:00:00,28FEB2028:00:00:00,319733,68.264225119
4452,1005575,26APR2012:00:00:00,16MAR2021:00:00:00,181671,190.93104577
5633,1007668,26APR2012:00:00:00,14OCT2021:00:00:00,367600,247.76372708
6011,1008278,26APR2012:00:00:00,27JUN2026:00:00:00,225038,99.44429049
12589,1018244,26APR2012:00:00:00,18NOV2028:00:00:00,937863,181.22790506
15649,1023184,26APR2012:00:00:00,20SEP2012:00:00:00,221312,86.455463652
16152,1023959,26APR2012:00:00:00,09SEP2022:00:00:00,791627,172.9109273
18079,1027045,26APR2012:00:00:00,21AUG2020:00:00:00,230647,152.11848292
18155,1027188,26APR2012:00:00:00,20MAY2020:00:00:00,800756,186.77255689
19698,1029739,26APR2012:00:00:00,06MAY2012:00:00:00,18144,184.00023097
25631,1038927,26APR2012:00:00:00,30DEC2018:00:00:00,351936,181.22790506
2325,1002149,27APR2012:00:00:00,15FEB2026:00:00:00,36144,104.47558212
4629,1005907,27APR2012:00:00:00,13MAR2021:00:00:00,196617,229.74360861
5626,1007658,27APR2012:00:00:00,18MAR2027:00:00:00,27834,116.25796727
7709,1010847,27APR2012:00:00:00,14JUL2020:00:00:00,211570,184.00023097
9639,1013761,27APR2012:00:00:00,28MAR2014:00:00:00,686455,98.237848802
11419,1016443,27APR2012:00:00:00,11DEC2028:00:00:00,619288,186.77255689
20347,1030784,27APR2012:00:00:00,16FEB2029:00:00:00,214280,67.049182229
23998,1036439,27APR2012:00:00:00,22JUL2029:00:00:00,289082,92.693196967
25301,1038443,27APR2012:00:00:00,30DEC2013:00:00:00,479684,211.72349015
25706,1039039,27APR2012:00:00:00,30AUG2012:00:00:00,725645,63.583774833
26235,1039808,27APR2012:00:00:00,21SEP2028:00:00:00,621564,75.879520191
26311,1039928,27APR2012:00:00:00,06OCT2022:00:00:00,134340,175.68325322
1887,1001409,28APR2012:00:00:00,03SEP2014:00:00:00,726585,186.77255689
3853,1004588,28APR2012:00:00:00,06MAR2021:00:00:00,730702,129.93987558
13837,1020271,28APR2012:00:00:00,12MAY2023:00:00:00,491861,138.25685334
14546,1021404,28APR2012:00:00:00,29AUG2029:00:00:00,567018,100.31709324
16804,1025012,28APR2012:00:00:00,15JAN2024:00:00:00,283638,178.45557914
19938,1030140,28APR2012:00:00:00,15NOV2020:00:00:00,949707,79.524648858
